epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,271.56,0.38689,0.23733,0.82061,1,1,0.995,0.95705,0.32977,0.1989,0.78349,0.00157232,0.00157232,0.00157232
110,273.999,0.40441,0.23947,0.82968,0.99905,1,0.995,0.96449,0.33536,0.21803,0.7855,0.00156836,0.00156836,0.00156836
111,276.573,0.39156,0.23852,0.81447,0.99906,1,0.995,0.96048,0.33245,0.20257,0.78409,0.0015644,0.0015644,0.0015644
112,279.018,0.38983,0.23889,0.80361,0.99904,1,0.995,0.9599,0.34828,0.1983,0.78742,0.00156044,0.00156044,0.00156044
113,281.447,0.37085,0.23511,0.79791,0.99906,1,0.995,0.95992,0.3194,0.20267,0.78007,0.00155648,0.00155648,0.00155648
114,283.903,0.38139,0.23684,0.81051,0.99905,1,0.995,0.95661,0.34709,0.19942,0.78568,0.00155252,0.00155252,0.00155252
115,286.423,0.37601,0.24032,0.81057,0.99904,1,0.995,0.9326,0.3564,0.21284,0.78763,0.00154856,0.00154856,0.00154856
116,288.898,0.38469,0.23668,0.81006,0.99898,1,0.995,0.95145,0.34137,0.20075,0.78562,0.0015446,0.0015446,0.0015446
117,291.351,0.36617,0.23545,0.8059,0.99887,1,0.995,0.95488,0.33667,0.18977,0.78346,0.00154064,0.00154064,0.00154064
118,293.808,0.37469,0.22948,0.79273,0.99756,1,0.995,0.95496,0.31897,0.2019,0.78037,0.00153668,0.00153668,0.00153668
119,296.26,0.38818,0.23529,0.82684,0.99711,1,0.995,0.95138,0.30699,0.19692,0.77963,0.00153272,0.00153272,0.00153272
120,298.754,0.39102,0.23724,0.80852,0.99642,1,0.995,0.95087,0.33238,0.1993,0.7856,0.00152876,0.00152876,0.00152876
121,301.163,0.38391,0.23895,0.80551,0.99812,1,0.995,0.95915,0.31775,0.1885,0.78409,0.0015248,0.0015248,0.0015248
122,303.743,0.36539,0.22568,0.80874,0.99891,1,0.995,0.94508,0.35393,0.19509,0.79039,0.00152084,0.00152084,0.00152084
123,306.241,0.38637,0.22869,0.80309,0.99894,1,0.995,0.9568,0.33519,0.20227,0.78517,0.00151688,0.00151688,0.00151688
124,308.701,0.37378,0.22334,0.7995,0.99878,1,0.995,0.95258,0.31467,0.19238,0.78134,0.00151292,0.00151292,0.00151292
125,311.123,0.38477,0.2288,0.80734,0.99896,1,0.995,0.9445,0.33405,0.19336,0.78409,0.00150896,0.00150896,0.00150896
126,313.593,0.36718,0.22142,0.82064,0.99892,1,0.995,0.95942,0.31686,0.1994,0.77989,0.001505,0.001505,0.001505
127,316.047,0.37286,0.22432,0.80756,0.999,1,0.995,0.94922,0.32286,0.19728,0.78045,0.00150104,0.00150104,0.00150104
128,318.569,0.37601,0.23382,0.81098,0.99907,1,0.995,0.93893,0.35799,0.20471,0.78752,0.00149708,0.00149708,0.00149708
129,321.025,0.37402,0.23568,0.81102,0.99907,1,0.995,0.95486,0.33037,0.18824,0.78398,0.00149312,0.00149312,0.00149312
130,323.469,0.375,0.23008,0.8112,0.99906,1,0.995,0.95428,0.32067,0.19446,0.78349,0.00148916,0.00148916,0.00148916
131,325.923,0.35166,0.22464,0.80869,0.99907,1,0.995,0.95474,0.33597,0.19292,0.78683,0.0014852,0.0014852,0.0014852
132,328.398,0.36355,0.23062,0.81107,0.99908,1,0.995,0.953,0.33749,0.20154,0.78412,0.00148124,0.00148124,0.00148124
