epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,107.676,0.48613,0.32743,0.89389,0.99765,1,0.995,0.90478,0.46518,0.25173,0.83306,0.0009035,0.0009035,0.0009035
58,109.541,0.46506,0.33468,0.8682,0.99813,1,0.995,0.91405,0.43924,0.24147,0.83014,0.000897313,0.000897313,0.000897313
59,111.425,0.48086,0.3386,0.89654,0.99299,0.99367,0.99496,0.90127,0.44196,0.24996,0.83178,0.000891125,0.000891125,0.000891125
60,113.258,0.45531,0.32056,0.87427,0.99056,0.9819,0.9924,0.89628,0.4523,0.27826,0.83563,0.000884938,0.000884938,0.000884938
61,115.069,0.46502,0.31801,0.87398,0.98326,0.9819,0.99218,0.90669,0.43821,0.29077,0.83102,0.00087875,0.00087875,0.00087875
62,116.91,0.4745,0.3134,0.87924,0.99544,1,0.995,0.90639,0.45135,0.26168,0.83573,0.000872563,0.000872563,0.000872563
63,118.784,0.45854,0.31114,0.88655,0.99767,1,0.995,0.9068,0.43193,0.23154,0.82956,0.000866375,0.000866375,0.000866375
64,122.035,0.47474,0.34522,0.87202,0.99192,0.9987,0.995,0.90609,0.43379,0.24668,0.82666,0.000860188,0.000860188,0.000860188
65,125.191,0.45287,0.31088,0.86809,0.95875,0.97751,0.99416,0.90835,0.41958,0.29729,0.82083,0.000854,0.000854,0.000854
66,127.256,0.43749,0.29247,0.87047,0.95373,0.89893,0.97679,0.87994,0.45702,0.37615,0.83491,0.000847813,0.000847813,0.000847813
67,129.1,0.45781,0.30086,0.87589,0.89212,0.88256,0.93203,0.84897,0.43611,0.43261,0.83027,0.000841625,0.000841625,0.000841625
68,130.929,0.44452,0.30138,0.85934,0.91056,0.93891,0.95248,0.86187,0.45222,0.34901,0.83563,0.000835438,0.000835438,0.000835438
69,132.762,0.44656,0.30745,0.8717,0.96996,0.96112,0.97898,0.8783,0.48909,0.29583,0.8489,0.00082925,0.00082925,0.00082925
70,134.569,0.46748,0.31396,0.88514,0.9803,0.97765,0.99442,0.91247,0.44325,0.28311,0.83657,0.000823063,0.000823063,0.000823063
71,136.372,0.45879,0.32284,0.88176,0.96669,0.93275,0.98377,0.88904,0.4471,0.34041,0.83808,0.000816875,0.000816875,0.000816875
72,138.197,0.46853,0.3231,0.89238,0.98145,0.9703,0.98894,0.90106,0.43776,0.27706,0.83433,0.000810688,0.000810688,0.000810688
73,140.01,0.43171,0.3149,0.88133,0.99144,0.99132,0.99486,0.90719,0.44369,0.24484,0.83626,0.0008045,0.0008045,0.0008045
74,141.864,0.45574,0.32012,0.88338,0.99719,0.99658,0.995,0.90114,0.45546,0.24524,0.83791,0.000798313,0.000798313,0.000798313
75,143.737,0.46387,0.30978,0.88716,0.99581,0.99446,0.995,0.90798,0.44378,0.24948,0.83606,0.000792125,0.000792125,0.000792125
76,145.66,0.44066,0.29647,0.86726,0.9941,1,0.995,0.91927,0.42062,0.23768,0.8267,0.000785938,0.000785938,0.000785938
77,147.777,0.4401,0.29636,0.86297,0.99841,1,0.995,0.91297,0.43333,0.22912,0.83039,0.00077975,0.00077975,0.00077975
78,149.6,0.46236,0.29177,0.87846,0.99855,1,0.995,0.91408,0.42295,0.23337,0.82985,0.000773563,0.000773563,0.000773563
79,151.461,0.46849,0.31323,0.88313,0.99747,1,0.995,0.91992,0.41735,0.22065,0.83053,0.000767375,0.000767375,0.000767375
80,153.35,0.44202,0.29918,0.86968,0.99653,1,0.995,0.90329,0.45715,0.23701,0.83912,0.000761188,0.000761188,0.000761188
81,155.162,0.44328,0.30311,0.87274,0.99244,1,0.995,0.89638,0.46397,0.24337,0.84027,0.000755,0.000755,0.000755
82,156.973,0.44016,0.29259,0.8694,0.9969,1,0.995,0.91318,0.42316,0.22235,0.82386,0.000748813,0.000748813,0.000748813
83,158.784,0.44914,0.28781,0.85751,0.99416,1,0.995,0.8928,0.50321,0.24271,0.84859,0.000742625,0.000742625,0.000742625
84,160.625,0.48895,0.32029,0.90034,0.99664,0.99555,0.995,0.9115,0.4408,0.22821,0.83216,0.000736438,0.000736438,0.000736438
85,162.472,0.43919,0.29402,0.86618,0.99613,0.99223,0.995,0.91808,0.41965,0.22374,0.82442,0.00073025,0.00073025,0.00073025
86,164.329,0.44984,0.29095,0.88083,0.99016,0.98783,0.99402,0.90728,0.45267,0.24226,0.83003,0.000724062,0.000724062,0.000724062
87,166.184,0.4242,0.27994,0.86204,0.99233,0.98826,0.99482,0.91108,0.43915,0.24381,0.82925,0.000717875,0.000717875,0.000717875
88,168.209,0.4304,0.2851,0.8697,0.99754,1,0.995,0.91636,0.43172,0.22344,0.82589,0.000711687,0.000711687,0.000711687
89,170.033,0.41693,0.28044,0.86377,0.99817,1,0.995,0.90583,0.44344,0.2218,0.83116,0.0007055,0.0007055,0.0007055
90,171.847,0.41546,0.27527,0.85535,0.99885,1,0.995,0.91113,0.4383,0.22996,0.8251,0.000699312,0.000699312,0.000699312
91,173.664,0.41849,0.27623,0.86622,0.99872,1,0.995,0.91375,0.43418,0.2166,0.82406,0.000693125,0.000693125,0.000693125
92,175.512,0.41012,0.26956,0.84452,0.99879,1,0.995,0.90865,0.44434,0.21836,0.83249,0.000686937,0.000686937,0.000686937
93,177.387,0.4215,0.27196,0.85844,0.99891,1,0.995,0.90604,0.46374,0.22766,0.84018,0.00068075,0.00068075,0.00068075
94,179.248,0.41942,0.28109,0.85729,0.99898,1,0.995,0.90774,0.44181,0.22843,0.83335,0.000674562,0.000674562,0.000674562
95,181.071,0.4102,0.26698,0.85093,0.99869,1,0.995,0.91105,0.44982,0.22398,0.83393,0.000668375,0.000668375,0.000668375
96,182.884,0.41575,0.28371,0.86881,0.9985,1,0.995,0.9059,0.46553,0.22582,0.83755,0.000662188,0.000662188,0.000662188
97,184.678,0.41686,0.27312,0.86179,0.99834,1,0.995,0.9131,0.46346,0.23321,0.83315,0.000656,0.000656,0.000656
98,186.511,0.40551,0.26976,0.8473,0.99656,0.99475,0.995,0.91014,0.4597,0.23307,0.83546,0.000649813,0.000649813,0.000649813
99,188.498,0.3917,0.25984,0.8551,0.99518,0.99612,0.995,0.90282,0.47305,0.22906,0.83867,0.000643625,0.000643625,0.000643625
100,190.363,0.40941,0.27445,0.86563,0.9907,0.99955,0.995,0.9093,0.44392,0.22754,0.83012,0.000637437,0.000637437,0.000637437
101,192.19,0.39557,0.25288,0.85769,0.99768,0.99545,0.995,0.91298,0.43946,0.22439,0.82883,0.00063125,0.00063125,0.00063125
102,194.009,0.42067,0.27355,0.87761,0.99856,1,0.995,0.91006,0.44279,0.22071,0.83171,0.000625062,0.000625062,0.000625062
103,195.893,0.38789,0.25554,0.85136,0.99841,1,0.995,0.90996,0.43634,0.22092,0.83256,0.000618875,0.000618875,0.000618875
104,197.746,0.39056,0.2616,0.83501,0.99808,1,0.995,0.91385,0.43071,0.22671,0.82788,0.000612687,0.000612687,0.000612687
105,199.585,0.38997,0.26338,0.85184,0.99796,1,0.995,0.91179,0.43014,0.21972,0.8267,0.0006065,0.0006065,0.0006065
106,201.453,0.41231,0.27377,0.87284,0.99813,0.99949,0.995,0.90649,0.44383,0.21534,0.83292,0.000600313,0.000600313,0.000600313
107,203.284,0.38446,0.27746,0.83291,0.99766,1,0.995,0.90984,0.43016,0.21888,0.82403,0.000594125,0.000594125,0.000594125
108,205.154,0.38252,0.26164,0.85247,0.99761,1,0.995,0.90893,0.4557,0.21935,0.83282,0.000587938,0.000587938,0.000587938
109,206.959,0.39274,0.25319,0.8393,0.99785,1,0.995,0.90678,0.44673,0.21352,0.83022,0.00058175,0.00058175,0.00058175
110,209.006,0.37983,0.25691,0.85008,0.99815,1,0.995,0.91129,0.43727,0.21298,0.82952,0.000575563,0.000575563,0.000575563
111,210.853,0.37436,0.25617,0.84132,0.99842,1,0.995,0.90363,0.45269,0.22846,0.83599,0.000569375,0.000569375,0.000569375
112,212.762,0.37577,0.25864,0.84896,0.99796,1,0.995,0.91351,0.4309,0.21854,0.83119,0.000563187,0.000563187,0.000563187
113,214.595,0.37902,0.25307,0.85582,0.99782,1,0.995,0.91889,0.4292,0.21885,0.82943,0.000557,0.000557,0.000557
114,216.479,0.37144,0.25123,0.85056,0.99758,1,0.995,0.90992,0.44323,0.22033,0.83387,0.000550813,0.000550813,0.000550813
115,218.342,0.35974,0.24668,0.84092,0.99804,0.99505,0.995,0.91049,0.44969,0.22338,0.83475,0.000544625,0.000544625,0.000544625
116,220.247,0.36156,0.25129,0.83552,0.99367,0.99151,0.99496,0.91238,0.4582,0.22679,0.83514,0.000538438,0.000538438,0.000538438
117,222.11,0.37025,0.26459,0.84419,0.9928,0.99035,0.9942,0.90695,0.4693,0.23044,0.83939,0.00053225,0.00053225,0.00053225
118,223.953,0.36959,0.2522,0.84575,0.99455,0.98665,0.99349,0.90647,0.46161,0.23589,0.83689,0.000526063,0.000526063,0.000526063
119,225.786,0.37554,0.24934,0.85689,0.99634,0.99468,0.9948,0.91435,0.43413,0.2219,0.82841,0.000519875,0.000519875,0.000519875
120,227.628,0.37831,0.25817,0.85041,0.99717,0.99468,0.9948,0.91632,0.45816,0.23159,0.84106,0.000513688,0.000513688,0.000513688
121,229.636,0.36685,0.24545,0.84665,0.99067,1,0.995,0.9202,0.44425,0.23014,0.83716,0.0005075,0.0005075,0.0005075
122,231.519,0.34477,0.23889,0.83514,0.99575,0.996,0.995,0.91967,0.43724,0.22031,0.83566,0.000501313,0.000501313,0.000501313
123,233.335,0.35733,0.2487,0.83834,0.99858,1,0.995,0.91665,0.43883,0.21829,0.8333,0.000495125,0.000495125,0.000495125
124,235.204,0.36032,0.24709,0.84265,0.99864,1,0.995,0.91917,0.42847,0.21019,0.8281,0.000488938,0.000488938,0.000488938
125,237.023,0.34371,0.24008,0.83388,0.99841,1,0.995,0.91323,0.44841,0.21127,0.83581,0.00048275,0.00048275,0.00048275
126,238.874,0.35473,0.2375,0.81573,0.99675,1,0.995,0.91425,0.4566,0.21523,0.84047,0.000476562,0.000476562,0.000476562
127,240.741,0.34305,0.24742,0.83477,0.99787,0.99551,0.995,0.91389,0.45177,0.21837,0.84045,0.000470375,0.000470375,0.000470375
128,242.583,0.36343,0.24713,0.86947,0.99767,1,0.995,0.90553,0.46291,0.21442,0.84195,0.000464188,0.000464188,0.000464188
129,244.42,0.33692,0.23845,0.83018,0.99819,1,0.995,0.8999,0.4754,0.21484,0.84565,0.000458,0.000458,0.000458
130,246.299,0.35669,0.23911,0.84724,0.99845,1,0.995,0.8979,0.48857,0.22013,0.84974,0.000451813,0.000451813,0.000451813
131,248.126,0.34404,0.24788,0.8492,0.99828,1,0.995,0.90561,0.46134,0.21763,0.83834,0.000445625,0.000445625,0.000445625
132,250.118,0.35057,0.25232,0.84181,0.99812,1,0.995,0.89752,0.48902,0.21836,0.85116,0.000439437,0.000439437,0.000439437
133,251.967,0.34221,0.23459,0.83591,0.99811,1,0.995,0.89624,0.48075,0.22003,0.84701,0.00043325,0.00043325,0.00043325
134,253.811,0.31922,0.23247,0.82527,0.99281,0.99862,0.995,0.90799,0.44586,0.21396,0.83276,0.000427062,0.000427062,0.000427062
135,255.642,0.32119,0.22381,0.82077,0.98404,0.99312,0.995,0.90297,0.45751,0.22204,0.83673,0.000420875,0.000420875,0.000420875
136,257.473,0.33682,0.22526,0.83352,0.99211,0.99671,0.995,0.9065,0.45808,0.20655,0.83685,0.000414688,0.000414688,0.000414688
137,259.297,0.32897,0.24103,0.8337,0.99868,1,0.995,0.90869,0.44482,0.20213,0.83205,0.0004085,0.0004085,0.0004085
138,261.126,0.33646,0.23508,0.83012,0.99841,1,0.995,0.91759,0.43006,0.2021,0.8266,0.000402312,0.000402312,0.000402312
139,262.957,0.32935,0.23577,0.83528,0.99817,1,0.995,0.91221,0.44271,0.20508,0.83155,0.000396125,0.000396125,0.000396125
140,264.815,0.32153,0.22411,0.82773,0.9982,1,0.995,0.91731,0.4346,0.2038,0.82964,0.000389938,0.000389938,0.000389938
141,266.622,0.32987,0.24405,0.83041,0.99865,1,0.995,0.91164,0.44061,0.20638,0.83271,0.00038375,0.00038375,0.00038375
142,268.485,0.33834,0.22919,0.84756,0.99882,1,0.995,0.90922,0.45296,0.21052,0.83782,0.000377563,0.000377563,0.000377563
143,270.449,0.32438,0.22513,0.83391,0.99842,1,0.995,0.90487,0.4459,0.20986,0.83536,0.000371375,0.000371375,0.000371375
144,272.274,0.31204,0.21854,0.81754,0.99847,1,0.995,0.90587,0.4547,0.21011,0.83912,0.000365188,0.000365188,0.000365188
145,274.136,0.33749,0.23374,0.84057,0.99864,1,0.995,0.9072,0.45982,0.21182,0.84099,0.000359,0.000359,0.000359
146,275.989,0.32493,0.22833,0.83751,0.99892,1,0.995,0.89902,0.47153,0.21396,0.8466,0.000352812,0.000352812,0.000352812
147,277.848,0.34064,0.24231,0.84478,0.99887,1,0.995,0.90041,0.47761,0.21409,0.84813,0.000346625,0.000346625,0.000346625
148,279.684,0.31657,0.22098,0.83359,0.99857,1,0.995,0.89746,0.48145,0.21401,0.85012,0.000340438,0.000340438,0.000340438
149,281.481,0.3281,0.23142,0.84249,0.99848,1,0.995,0.90196,0.46575,0.209,0.84464,0.00033425,0.00033425,0.00033425
150,283.311,0.31411,0.21737,0.83744,0.99857,1,0.995,0.90855,0.45436,0.20916,0.84379,0.000328063,0.000328063,0.000328063
151,285.107,0.3223,0.23348,0.84332,0.9987,1,0.995,0.89451,0.47291,0.21486,0.8531,0.000321875,0.000321875,0.000321875
152,286.976,0.31373,0.21708,0.83643,0.99874,1,0.995,0.90806,0.44738,0.20286,0.84057,0.000315687,0.000315687,0.000315687
153,288.968,0.31977,0.21689,0.8343,0.99866,1,0.995,0.91491,0.43966,0.20045,0.83562,0.0003095,0.0003095,0.0003095
154,290.769,0.32581,0.23265,0.84229,0.99863,1,0.995,0.90723,0.46568,0.21334,0.84446,0.000303313,0.000303313,0.000303313
155,294.001,0.31187,0.22063,0.83746,0.99881,1,0.995,0.90521,0.46947,0.21239,0.84521,0.000297125,0.000297125,0.000297125
156,297.074,0.30109,0.20897,0.82964,0.99868,1,0.995,0.91375,0.44804,0.20421,0.83702,0.000290937,0.000290937,0.000290937
157,298.872,0.30959,0.21913,0.82536,0.99866,1,0.995,0.91675,0.44739,0.20124,0.83682,0.00028475,0.00028475,0.00028475
158,300.713,0.30783,0.22183,0.82354,0.99881,1,0.995,0.9114,0.45685,0.1987,0.84232,0.000278562,0.000278562,0.000278562
159,302.56,0.29566,0.20823,0.83001,0.999,1,0.995,0.91402,0.45368,0.19857,0.83891,0.000272375,0.000272375,0.000272375
160,304.383,0.30194,0.21264,0.82422,0.99903,1,0.995,0.91361,0.44742,0.20075,0.83567,0.000266187,0.000266187,0.000266187
161,306.224,0.30165,0.20587,0.83911,0.99897,1,0.995,0.90849,0.45381,0.20039,0.83926,0.00026,0.00026,0.00026
162,308.053,0.31517,0.21279,0.8405,0.99894,1,0.995,0.90055,0.46623,0.20576,0.84614,0.000253812,0.000253812,0.000253812
163,309.865,0.29018,0.20638,0.83278,0.99888,1,0.995,0.91131,0.44821,0.19893,0.8383,0.000247625,0.000247625,0.000247625
164,311.88,0.28494,0.19379,0.81365,0.99873,1,0.995,0.91317,0.44472,0.19469,0.8381,0.000241438,0.000241438,0.000241438
165,313.65,0.28597,0.19752,0.82203,0.99868,1,0.995,0.91218,0.45226,0.19499,0.8418,0.00023525,0.00023525,0.00023525
166,315.469,0.28502,0.2018,0.82142,0.99866,1,0.995,0.91026,0.45592,0.19799,0.8428,0.000229063,0.000229063,0.000229063
167,317.272,0.28367,0.19779,0.81409,0.99879,1,0.995,0.91347,0.4423,0.19427,0.83665,0.000222875,0.000222875,0.000222875
168,319.11,0.2936,0.20607,0.82346,0.99886,1,0.995,0.90425,0.45775,0.19981,0.84013,0.000216688,0.000216688,0.000216688
169,320.912,0.30039,0.21134,0.83424,0.99886,1,0.995,0.90151,0.47014,0.20131,0.84371,0.0002105,0.0002105,0.0002105
170,322.847,0.28901,0.20416,0.8228,0.99883,1,0.995,0.90772,0.45843,0.19754,0.83995,0.000204313,0.000204313,0.000204313
171,324.727,0.28112,0.20242,0.82348,0.99872,1,0.995,0.91233,0.43976,0.19544,0.83508,0.000198125,0.000198125,0.000198125
172,326.628,0.28868,0.20488,0.83201,0.99876,1,0.995,0.90925,0.45369,0.19992,0.84503,0.000191938,0.000191938,0.000191938
173,328.458,0.29136,0.20778,0.81649,0.99878,1,0.995,0.9066,0.45992,0.2026,0.84815,0.00018575,0.00018575,0.00018575
174,330.314,0.28321,0.1969,0.83618,0.99874,1,0.995,0.91417,0.44277,0.19588,0.83876,0.000179563,0.000179563,0.000179563
175,332.348,0.2754,0.19197,0.82986,0.99871,1,0.995,0.91621,0.44033,0.19315,0.83594,0.000173375,0.000173375,0.000173375
176,334.179,0.28171,0.19302,0.83141,0.99867,1,0.995,0.9069,0.46813,0.19792,0.84446,0.000167188,0.000167188,0.000167188
177,335.981,0.27618,0.19459,0.83031,0.99866,1,0.995,0.90816,0.48091,0.20422,0.84897,0.000161,0.000161,0.000161
178,337.798,0.27792,0.2042,0.8231,0.99871,1,0.995,0.91004,0.46618,0.19986,0.84258,0.000154812,0.000154812,0.000154812
179,339.627,0.26589,0.1947,0.82294,0.9987,1,0.995,0.91518,0.45487,0.19644,0.83897,0.000148625,0.000148625,0.000148625
180,341.468,0.27122,0.19388,0.82435,0.99872,1,0.995,0.90971,0.47082,0.19852,0.84652,0.000142437,0.000142437,0.000142437
181,343.333,0.27612,0.19899,0.81234,0.99873,1,0.995,0.90585,0.47914,0.19961,0.8505,0.00013625,0.00013625,0.00013625
182,345.218,0.26867,0.19459,0.81339,0.99878,1,0.995,0.90817,0.4734,0.2007,0.84859,0.000130062,0.000130062,0.000130062
183,347.153,0.26115,0.18646,0.81537,0.99884,1,0.995,0.90784,0.4592,0.19743,0.84233,0.000123875,0.000123875,0.000123875
184,349.001,0.28358,0.20597,0.84286,0.99886,1,0.995,0.90693,0.46511,0.19757,0.84503,0.000117687,0.000117687,0.000117687
185,350.805,0.27821,0.19484,0.82616,0.99883,1,0.995,0.90577,0.47044,0.19829,0.84801,0.0001115,0.0001115,0.0001115
186,352.811,0.28946,0.19774,0.82565,0.99876,1,0.995,0.90806,0.47019,0.19922,0.84872,0.000105312,0.000105312,0.000105312
187,354.655,0.25827,0.18728,0.81795,0.99872,1,0.995,0.91094,0.46039,0.19641,0.84257,9.9125e-05,9.9125e-05,9.9125e-05
188,356.508,0.2414,0.17772,0.806,0.9987,1,0.995,0.91017,0.45485,0.19544,0.83963,9.29375e-05,9.29375e-05,9.29375e-05
189,358.338,0.25048,0.1769,0.81857,0.9987,1,0.995,0.91005,0.45452,0.19403,0.83963,8.675e-05,8.675e-05,8.675e-05
190,360.173,0.25472,0.18804,0.82205,0.99872,1,0.995,0.90856,0.46011,0.1967,0.84304,8.05625e-05,8.05625e-05,8.05625e-05
191,365.5,0.23448,0.16677,0.78917,0.99868,1,0.995,0.90617,0.46702,0.1967,0.84828,7.4375e-05,7.4375e-05,7.4375e-05
192,367.405,0.22776,0.16074,0.79328,0.99864,1,0.995,0.89892,0.47119,0.19559,0.85288,6.81875e-05,6.81875e-05,6.81875e-05
