epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,29.169,0.53048,0.32947,0.89551,0.99172,1,0.995,0.87455,0.57457,0.28555,0.91407,0.000856026,0.000856026,0.000856026
45,29.7859,0.56549,0.36378,0.92592,0.99172,1,0.995,0.87455,0.57457,0.28555,0.91407,0.000870198,0.000870198,0.000870198
46,30.4241,0.52654,0.35313,0.89843,0.99083,1,0.995,0.8675,0.58888,0.29777,0.91572,0.000884122,0.000884122,0.000884122
47,31.0629,0.47945,0.2914,0.85822,0.99083,1,0.995,0.8675,0.58888,0.29777,0.91572,0.000897799,0.000897799,0.000897799
48,31.8145,0.48167,0.3031,0.85119,0.98735,1,0.995,0.86118,0.62461,0.3066,0.93116,0.000911228,0.000911228,0.000911228
49,32.4141,0.54558,0.3482,0.88823,0.98735,1,0.995,0.86118,0.62461,0.3066,0.93116,0.00092441,0.00092441,0.00092441
50,33.0272,0.57456,0.33119,0.89679,0.98734,1,0.995,0.85501,0.62654,0.32692,0.94479,0.000937344,0.000937344,0.000937344
51,33.6497,0.52163,0.33895,0.89935,0.98734,1,0.995,0.85501,0.62654,0.32692,0.94479,0.000940625,0.000940625,0.000940625
52,34.2637,0.55893,0.3395,0.87655,0.98335,1,0.995,0.86084,0.61409,0.3368,0.94872,0.000934438,0.000934438,0.000934438
53,34.8658,0.54869,0.33272,0.87301,0.98335,1,0.995,0.86084,0.61409,0.3368,0.94872,0.00092825,0.00092825,0.00092825
54,35.4871,0.55167,0.32256,0.91759,0.97449,1,0.995,0.86915,0.60369,0.33362,0.94892,0.000922063,0.000922063,0.000922063
55,36.0808,0.556,0.35313,0.88241,0.97449,1,0.995,0.86915,0.60369,0.33362,0.94892,0.000915875,0.000915875,0.000915875
56,36.69,0.55949,0.33548,0.88296,0.96552,0.99407,0.995,0.88151,0.57504,0.32956,0.92857,0.000909688,0.000909688,0.000909688
57,37.2923,0.53611,0.35691,0.88722,0.96552,0.99407,0.995,0.88151,0.57504,0.32956,0.92857,0.0009035,0.0009035,0.0009035
58,38.0656,0.53543,0.3498,0.90158,0.99009,1,0.995,0.86512,0.59431,0.29766,0.93022,0.000897313,0.000897313,0.000897313
59,38.6747,0.55703,0.33034,0.94645,0.99009,1,0.995,0.86512,0.59431,0.29766,0.93022,0.000891125,0.000891125,0.000891125
60,39.2914,0.55296,0.34292,0.93001,0.9786,1,0.995,0.85588,0.61126,0.30595,0.93785,0.000884938,0.000884938,0.000884938
61,39.8958,0.526,0.36355,0.87462,0.9786,1,0.995,0.85588,0.61126,0.30595,0.93785,0.00087875,0.00087875,0.00087875
62,40.5683,0.54728,0.36413,0.88735,0.95855,0.99767,0.995,0.86744,0.61251,0.33427,0.94059,0.000872563,0.000872563,0.000872563
63,41.1784,0.54387,0.31945,0.85812,0.95855,0.99767,0.995,0.86744,0.61251,0.33427,0.94059,0.000866375,0.000866375,0.000866375
64,41.8338,0.53286,0.34801,0.8853,0.96873,1,0.995,0.86777,0.60046,0.3144,0.94536,0.000860188,0.000860188,0.000860188
65,42.4509,0.51223,0.31407,0.90808,0.96873,1,0.995,0.86777,0.60046,0.3144,0.94536,0.000854,0.000854,0.000854
66,43.0955,0.51894,0.37516,0.85164,0.9897,1,0.995,0.87055,0.58627,0.29177,0.93827,0.000847813,0.000847813,0.000847813
67,43.7,0.4916,0.32597,0.87899,0.9897,1,0.995,0.87055,0.58627,0.29177,0.93827,0.000841625,0.000841625,0.000841625
68,44.3323,0.50331,0.31923,0.83534,0.98961,1,0.995,0.8784,0.59437,0.28307,0.93353,0.000835438,0.000835438,0.000835438
69,45.0694,0.48473,0.33339,0.91363,0.98961,1,0.995,0.8784,0.59437,0.28307,0.93353,0.00082925,0.00082925,0.00082925
70,45.6939,0.5018,0.31045,0.86645,0.98691,1,0.995,0.86453,0.61775,0.29145,0.9446,0.000823063,0.000823063,0.000823063
71,46.3049,0.47773,0.28576,0.85282,0.98691,1,0.995,0.86453,0.61775,0.29145,0.9446,0.000816875,0.000816875,0.000816875
72,46.9295,0.44485,0.27951,0.85481,0.9889,1,0.995,0.86346,0.6245,0.2975,0.96386,0.000810688,0.000810688,0.000810688
73,47.5391,0.47873,0.32966,0.91727,0.9889,1,0.995,0.86346,0.6245,0.2975,0.96386,0.0008045,0.0008045,0.0008045
74,48.1603,0.52902,0.35538,0.87937,0.99292,1,0.995,0.86629,0.62717,0.29142,0.96777,0.000798313,0.000798313,0.000798313
75,48.7803,0.47495,0.3327,0.89555,0.99292,1,0.995,0.86629,0.62717,0.29142,0.96777,0.000792125,0.000792125,0.000792125
76,49.3994,0.49824,0.32318,0.87574,0.99421,1,0.995,0.87596,0.60663,0.27984,0.9548,0.000785938,0.000785938,0.000785938
77,50.0034,0.45921,0.28061,0.85838,0.99421,1,0.995,0.87596,0.60663,0.27984,0.9548,0.00077975,0.00077975,0.00077975
78,50.6389,0.48997,0.29058,0.8707,0.99459,1,0.995,0.87045,0.57296,0.28275,0.94253,0.000773563,0.000773563,0.000773563
79,51.3641,0.49824,0.3136,0.86276,0.99459,1,0.995,0.87045,0.57296,0.28275,0.94253,0.000767375,0.000767375,0.000767375
80,51.999,0.49894,0.30513,0.92151,0.99344,1,0.995,0.86538,0.59852,0.29991,0.95504,0.000761188,0.000761188,0.000761188
81,52.5856,0.47741,0.30495,0.87146,0.99344,1,0.995,0.86538,0.59852,0.29991,0.95504,0.000755,0.000755,0.000755
82,53.222,0.46424,0.33791,0.85028,0.99206,1,0.995,0.85367,0.63227,0.3051,0.96712,0.000748813,0.000748813,0.000748813
83,53.8319,0.48691,0.30595,0.8587,0.99206,1,0.995,0.85367,0.63227,0.3051,0.96712,0.000742625,0.000742625,0.000742625
84,54.4529,0.51484,0.30405,0.91657,0.98884,1,0.995,0.84963,0.65131,0.30661,0.9738,0.000736438,0.000736438,0.000736438
85,55.0509,0.42602,0.30256,0.87028,0.98884,1,0.995,0.84963,0.65131,0.30661,0.9738,0.00073025,0.00073025,0.00073025
86,55.6733,0.46373,0.36062,0.86489,0.98323,0.99364,0.995,0.85938,0.63666,0.31623,0.96522,0.000724062,0.000724062,0.000724062
87,56.2889,0.43776,0.29353,0.89093,0.98323,0.99364,0.995,0.85938,0.63666,0.31623,0.96522,0.000717875,0.000717875,0.000717875
88,56.9036,0.44901,0.29189,0.81264,0.98666,0.99505,0.995,0.8628,0.60606,0.30718,0.95082,0.000711687,0.000711687,0.000711687
89,57.4968,0.46787,0.32703,0.87781,0.98666,0.99505,0.995,0.8628,0.60606,0.30718,0.95082,0.0007055,0.0007055,0.0007055
90,58.3744,0.43761,0.28631,0.87776,0.9927,1,0.995,0.85248,0.63159,0.3051,0.95981,0.000699312,0.000699312,0.000699312
91,58.9659,0.47721,0.29936,0.87463,0.9927,1,0.995,0.85248,0.63159,0.3051,0.95981,0.000693125,0.000693125,0.000693125
92,59.5721,0.41494,0.25598,0.8299,0.9932,1,0.995,0.85425,0.63823,0.30133,0.96829,0.000686937,0.000686937,0.000686937
93,60.1715,0.44716,0.28719,0.84565,0.9932,1,0.995,0.85425,0.63823,0.30133,0.96829,0.00068075,0.00068075,0.00068075
94,60.7844,0.44081,0.2803,0.83564,0.99011,1,0.995,0.86654,0.60397,0.2953,0.96037,0.000674562,0.000674562,0.000674562
95,61.3771,0.49693,0.35661,0.86481,0.99011,1,0.995,0.86654,0.60397,0.2953,0.96037,0.000668375,0.000668375,0.000668375
96,62.0014,0.41938,0.26163,0.83531,0.98927,0.99919,0.995,0.86742,0.61542,0.29396,0.96697,0.000662188,0.000662188,0.000662188
97,62.6116,0.4915,0.373,0.90865,0.98927,0.99919,0.995,0.86742,0.61542,0.29396,0.96697,0.000656,0.000656,0.000656
98,63.2647,0.44129,0.32427,0.88493,0.99308,1,0.995,0.86018,0.62706,0.30161,0.97141,0.000649813,0.000649813,0.000649813
99,63.8697,0.44722,0.32067,0.88378,0.99308,1,0.995,0.86018,0.62706,0.30161,0.97141,0.000643625,0.000643625,0.000643625
100,64.5105,0.42291,0.289,0.87804,0.99385,1,0.995,0.87228,0.60716,0.28137,0.96419,0.000637437,0.000637437,0.000637437
101,65.3873,0.43158,0.28799,0.84597,0.99385,1,0.995,0.87228,0.60716,0.28137,0.96419,0.00063125,0.00063125,0.00063125
102,66.0136,0.46847,0.30076,0.87283,0.99329,1,0.995,0.87458,0.59043,0.26737,0.96221,0.000625062,0.000625062,0.000625062
103,66.6492,0.42694,0.26697,0.84407,0.99329,1,0.995,0.87458,0.59043,0.26737,0.96221,0.000618875,0.000618875,0.000618875
104,67.289,0.41809,0.28205,0.86793,0.99164,1,0.995,0.87908,0.59217,0.27344,0.96517,0.000612687,0.000612687,0.000612687
105,67.8917,0.40505,0.26397,0.85818,0.99164,1,0.995,0.87908,0.59217,0.27344,0.96517,0.0006065,0.0006065,0.0006065
106,68.5188,0.44326,0.28326,0.90531,0.98788,0.99923,0.995,0.87647,0.5905,0.28104,0.96045,0.000600313,0.000600313,0.000600313
107,69.1305,0.41968,0.29198,0.82734,0.98788,0.99923,0.995,0.87647,0.5905,0.28104,0.96045,0.000594125,0.000594125,0.000594125
108,69.7491,0.42439,0.29385,0.84801,0.98841,0.99901,0.995,0.87973,0.59056,0.27922,0.95665,0.000587938,0.000587938,0.000587938
109,70.3515,0.40838,0.25521,0.84526,0.98841,0.99901,0.995,0.87973,0.59056,0.27922,0.95665,0.00058175,0.00058175,0.00058175
