epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,1577.45,0.59525,0.30148,0.78458,0.99687,1,0.99246,0.87501,0.59976,0.31722,0.79603,0.00125552,0.00125552,0.00125552
190,1585.71,0.59121,0.29572,0.79344,0.99676,1,0.99251,0.86014,0.61794,0.32699,0.79807,0.00125156,0.00125156,0.00125156
191,1594.09,0.61905,0.31215,0.78036,0.99688,1,0.9924,0.86046,0.61896,0.34873,0.79821,0.0012476,0.0012476,0.0012476
192,1602.28,0.58452,0.29806,0.7834,0.99689,1,0.99225,0.86411,0.60224,0.32629,0.79903,0.00124364,0.00124364,0.00124364
193,1610.48,0.58424,0.30522,0.78887,0.99693,1,0.99223,0.85808,0.62756,0.3209,0.79996,0.00123968,0.00123968,0.00123968
194,1618.7,0.59718,0.29899,0.77745,0.99694,1,0.99231,0.87055,0.60967,0.3042,0.79867,0.00123572,0.00123572,0.00123572
195,1627.11,0.57788,0.29924,0.77964,0.99691,1,0.99249,0.87053,0.61065,0.32013,0.7982,0.00123176,0.00123176,0.00123176
196,1635.41,0.58943,0.29345,0.78669,0.99692,1,0.99223,0.86801,0.62396,0.32733,0.79783,0.0012278,0.0012278,0.0012278
197,1643.58,0.59813,0.30187,0.78377,0.99688,1,0.99225,0.87174,0.60249,0.32311,0.79831,0.00122384,0.00122384,0.00122384
198,1651.85,0.58597,0.28907,0.78244,0.99689,1,0.99266,0.86531,0.61196,0.33126,0.79887,0.00121988,0.00121988,0.00121988
199,1660.23,0.58821,0.29263,0.77909,0.99691,1,0.99231,0.86842,0.6111,0.32616,0.79839,0.00121592,0.00121592,0.00121592
200,1668.36,0.6032,0.29837,0.78526,0.99692,1,0.99237,0.86594,0.60558,0.31472,0.79873,0.00121196,0.00121196,0.00121196
201,1676.59,0.59151,0.2946,0.78395,0.99687,1,0.9924,0.87287,0.60456,0.32801,0.79815,0.001208,0.001208,0.001208
202,1684.79,0.58175,0.28547,0.7839,0.99686,1,0.9922,0.86947,0.60459,0.32136,0.79667,0.00120404,0.00120404,0.00120404
203,1693.22,0.59873,0.29802,0.77772,0.99687,1,0.9922,0.87759,0.59079,0.33053,0.79527,0.00120008,0.00120008,0.00120008
204,1701.49,0.58745,0.29533,0.78536,0.99691,1,0.99228,0.878,0.57984,0.30633,0.79635,0.00119612,0.00119612,0.00119612
205,1709.74,0.59889,0.28987,0.78117,0.99693,1,0.99309,0.87109,0.59492,0.30852,0.79685,0.00119216,0.00119216,0.00119216
206,1718.12,0.59151,0.29314,0.78806,0.99691,1,0.99298,0.86967,0.60677,0.30959,0.79622,0.0011882,0.0011882,0.0011882
207,1726.36,0.60068,0.29511,0.78398,0.99689,1,0.99234,0.87153,0.61075,0.30444,0.79648,0.00118424,0.00118424,0.00118424
208,1734.58,0.59096,0.29694,0.784,0.99664,1,0.99272,0.86736,0.58668,0.32072,0.79681,0.00118028,0.00118028,0.00118028
209,1742.89,0.57866,0.29158,0.7845,0.99694,1,0.99327,0.86333,0.60346,0.32876,0.79804,0.00117632,0.00117632,0.00117632
210,1751.34,0.59022,0.2987,0.78404,0.99693,1,0.99321,0.86391,0.61563,0.32896,0.79692,0.00117236,0.00117236,0.00117236
211,1759.6,0.5731,0.28778,0.78698,0.99697,1,0.99254,0.86625,0.60281,0.31641,0.79665,0.0011684,0.0011684,0.0011684
212,1767.87,0.57173,0.29119,0.78599,0.997,1,0.99263,0.86894,0.60189,0.32446,0.79743,0.00116444,0.00116444,0.00116444
213,1776.21,0.57654,0.28935,0.77946,0.99711,0.99991,0.99225,0.8711,0.57865,0.31509,0.79533,0.00116048,0.00116048,0.00116048
214,1784.46,0.58876,0.29618,0.78232,0.99692,1,0.9926,0.86305,0.59211,0.31949,0.79648,0.00115652,0.00115652,0.00115652
215,1792.71,0.58632,0.29479,0.78815,0.99688,1,0.99283,0.85797,0.61564,0.32341,0.79792,0.00115256,0.00115256,0.00115256
216,1801.03,0.55648,0.28253,0.78088,0.9969,1,0.99251,0.8715,0.60459,0.33326,0.79735,0.0011486,0.0011486,0.0011486
217,1809.48,0.56953,0.28489,0.7835,0.99692,1,0.99234,0.87045,0.60956,0.32877,0.79659,0.00114464,0.00114464,0.00114464
218,1817.73,0.58796,0.29518,0.78318,0.99675,1,0.9922,0.86709,0.62957,0.33062,0.79881,0.00114068,0.00114068,0.00114068
219,1825.96,0.59842,0.29516,0.79132,0.99672,1,0.99257,0.86375,0.61312,0.33018,0.7974,0.00113672,0.00113672,0.00113672
220,1834.36,0.5986,0.29221,0.79551,0.9969,1,0.99234,0.86611,0.60591,0.31551,0.79675,0.00113276,0.00113276,0.00113276
221,1842.57,0.58969,0.29102,0.78849,0.99697,1,0.99257,0.86809,0.59855,0.33176,0.79814,0.0011288,0.0011288,0.0011288
222,1850.83,0.61011,0.2955,0.78357,0.99698,1,0.9924,0.86363,0.60372,0.34047,0.79788,0.00112484,0.00112484,0.00112484
223,1859.04,0.58849,0.29363,0.78288,0.99692,1,0.99246,0.87313,0.59435,0.32125,0.79702,0.00112088,0.00112088,0.00112088
224,1867.39,0.58366,0.2902,0.77907,0.99699,1,0.99234,0.87176,0.59224,0.30811,0.7978,0.00111692,0.00111692,0.00111692
225,1875.67,0.5583,0.28074,0.77603,0.99694,1,0.9924,0.87338,0.59097,0.3043,0.79626,0.00111296,0.00111296,0.00111296
226,1883.95,0.58541,0.28953,0.78622,0.99689,1,0.99269,0.86501,0.60022,0.31388,0.79564,0.001109,0.001109,0.001109
227,1892.17,0.56264,0.28979,0.77561,0.99687,1,0.99231,0.87268,0.58544,0.31707,0.79712,0.00110504,0.00110504,0.00110504
228,1900.57,0.59021,0.29894,0.77956,0.99694,1,0.99231,0.86866,0.60827,0.31508,0.79613,0.00110108,0.00110108,0.00110108
229,1908.8,0.57637,0.29137,0.78204,0.9969,1,0.9928,0.87799,0.59363,0.30919,0.79552,0.00109712,0.00109712,0.00109712
230,1917.12,0.5797,0.28971,0.78477,0.99695,1,0.99292,0.86845,0.60524,0.31378,0.79744,0.00109316,0.00109316,0.00109316
231,1925.37,0.57209,0.28708,0.78176,0.99695,1,0.99251,0.87581,0.58922,0.31444,0.79673,0.0010892,0.0010892,0.0010892
232,1933.78,0.56753,0.28857,0.79027,0.99694,1,0.99249,0.87168,0.59591,0.32368,0.7968,0.00108524,0.00108524,0.00108524
233,1942.09,0.56349,0.2854,0.7893,0.99696,1,0.99228,0.8618,0.60964,0.31194,0.79789,0.00108128,0.00108128,0.00108128
234,1950.36,0.56414,0.28478,0.78067,0.99698,1,0.99237,0.87381,0.61363,0.32264,0.79715,0.00107732,0.00107732,0.00107732
235,1958.57,0.5752,0.29033,0.78896,0.99697,1,0.99246,0.87432,0.59529,0.3217,0.79666,0.00107336,0.00107336,0.00107336
236,1966.97,0.55225,0.28879,0.78208,0.9969,1,0.99246,0.86539,0.59551,0.33055,0.79639,0.0010694,0.0010694,0.0010694
237,1975.21,0.56373,0.29238,0.77147,0.99694,1,0.9924,0.86719,0.5963,0.31647,0.7962,0.00106544,0.00106544,0.00106544
238,1983.54,0.57263,0.28463,0.78182,0.99693,1,0.99223,0.86674,0.59608,0.31316,0.7979,0.00106148,0.00106148,0.00106148
239,1992.13,0.57068,0.28404,0.78485,0.99692,1,0.99214,0.86413,0.596,0.31193,0.79784,0.00105752,0.00105752,0.00105752
240,2001.23,0.56266,0.28152,0.77937,0.99694,1,0.99249,0.86706,0.59304,0.31524,0.79863,0.00105356,0.00105356,0.00105356
241,2009.47,0.56127,0.28472,0.77961,0.99686,1,0.99225,0.86737,0.60458,0.31815,0.7988,0.0010496,0.0010496,0.0010496
242,2017.73,0.56323,0.28536,0.78571,0.99691,1,0.99217,0.87286,0.59486,0.3129,0.79572,0.00104564,0.00104564,0.00104564
243,2026.12,0.58442,0.2906,0.7819,0.99685,1,0.99214,0.86429,0.5984,0.3125,0.79692,0.00104168,0.00104168,0.00104168
244,2034.33,0.57596,0.28551,0.78549,0.9969,1,0.99214,0.86831,0.60268,0.3201,0.79603,0.00103772,0.00103772,0.00103772
245,2042.54,0.56945,0.28068,0.78493,0.99699,1,0.99225,0.86001,0.62037,0.33188,0.79801,0.00103376,0.00103376,0.00103376
246,2050.85,0.5674,0.28866,0.78342,0.99699,1,0.99214,0.86393,0.60908,0.32182,0.7991,0.0010298,0.0010298,0.0010298
247,2059.29,0.55266,0.27544,0.78616,0.99693,1,0.99217,0.86829,0.60835,0.32168,0.79654,0.00102584,0.00102584,0.00102584
248,2067.43,0.56445,0.28529,0.7784,0.99692,1,0.99228,0.86423,0.60435,0.31141,0.79689,0.00102188,0.00102188,0.00102188
249,2075.68,0.57582,0.2858,0.77766,0.99698,1,0.9922,0.86118,0.61683,0.3023,0.79959,0.00101792,0.00101792,0.00101792
250,2083.91,0.5704,0.28237,0.78583,0.99698,1,0.99212,0.86023,0.61765,0.31845,0.79652,0.00101396,0.00101396,0.00101396
251,2092.3,0.57292,0.28037,0.77784,0.99691,1,0.99217,0.86341,0.60706,0.32093,0.79673,0.00101,0.00101,0.00101
252,2100.52,0.55151,0.27658,0.77325,0.99694,1,0.9922,0.86839,0.62393,0.32954,0.79764,0.00100604,0.00100604,0.00100604
253,2108.72,0.56088,0.28717,0.78317,0.99696,1,0.99217,0.86701,0.60221,0.32789,0.79602,0.00100208,0.00100208,0.00100208
254,2117.04,0.56947,0.27871,0.78862,0.9969,1,0.9922,0.86644,0.60247,0.33127,0.79581,0.00099812,0.00099812,0.00099812
255,2125.4,0.55428,0.28762,0.78091,0.99696,1,0.99217,0.86935,0.60465,0.32269,0.796,0.00099416,0.00099416,0.00099416
256,2133.65,0.57542,0.28566,0.78467,0.99698,1,0.99214,0.86747,0.61627,0.32079,0.79601,0.0009902,0.0009902,0.0009902
257,2141.98,0.54392,0.27374,0.77073,0.99698,1,0.99237,0.86682,0.59502,0.3081,0.79534,0.00098624,0.00098624,0.00098624
258,2150.25,0.5655,0.2777,0.78656,0.99696,1,0.99223,0.87195,0.59532,0.30923,0.79544,0.00098228,0.00098228,0.00098228
259,2158.68,0.56239,0.28041,0.78203,0.99693,1,0.99246,0.86248,0.62102,0.33133,0.7957,0.00097832,0.00097832,0.00097832
260,2166.98,0.5505,0.27998,0.77852,0.99692,1,0.99225,0.87038,0.60652,0.31482,0.79582,0.00097436,0.00097436,0.00097436
261,2175.21,0.55195,0.27422,0.78336,0.99692,1,0.99223,0.86584,0.60558,0.31219,0.79728,0.0009704,0.0009704,0.0009704
262,2183.46,0.58348,0.29323,0.77938,0.9969,1,0.9922,0.86952,0.60836,0.31526,0.79797,0.00096644,0.00096644,0.00096644
263,2191.85,0.55124,0.2723,0.78168,0.99691,1,0.99223,0.87149,0.59959,0.31606,0.79645,0.00096248,0.00096248,0.00096248
264,2200.09,0.55462,0.28159,0.78202,0.99692,1,0.99217,0.86742,0.61375,0.31926,0.79751,0.00095852,0.00095852,0.00095852
265,2208.3,0.58011,0.28748,0.78603,0.99711,1,0.99217,0.87504,0.60493,0.31341,0.79698,0.00095456,0.00095456,0.00095456
266,2216.53,0.55336,0.27214,0.79275,0.99691,1,0.99217,0.86584,0.58657,0.30747,0.79617,0.0009506,0.0009506,0.0009506
267,2224.92,0.56709,0.2859,0.78396,0.99689,1,0.9922,0.8678,0.59682,0.31807,0.796,0.00094664,0.00094664,0.00094664
268,2233.14,0.5569,0.28155,0.78533,0.99692,1,0.99228,0.87418,0.595,0.30002,0.79697,0.00094268,0.00094268,0.00094268
269,2241.41,0.55563,0.27932,0.78513,0.99692,1,0.99237,0.87292,0.59089,0.31538,0.79646,0.00093872,0.00093872,0.00093872
270,2249.91,0.56215,0.28523,0.77681,0.99693,1,0.99228,0.87521,0.59349,0.30836,0.79746,0.00093476,0.00093476,0.00093476
271,2258.16,0.559,0.28067,0.77656,0.99711,1,0.9922,0.87369,0.60767,0.32591,0.79708,0.0009308,0.0009308,0.0009308
272,2266.37,0.54825,0.27438,0.78687,0.99691,1,0.99214,0.86772,0.59418,0.30599,0.79686,0.00092684,0.00092684,0.00092684
273,2274.59,0.55238,0.27755,0.77593,0.99692,1,0.99217,0.86716,0.61758,0.3216,0.79689,0.00092288,0.00092288,0.00092288
274,2282.98,0.55747,0.28058,0.77286,0.99689,1,0.9922,0.86355,0.60927,0.31246,0.79836,0.00091892,0.00091892,0.00091892
275,2291.18,0.55266,0.28251,0.77603,0.99691,1,0.99231,0.86354,0.61962,0.325,0.80013,0.00091496,0.00091496,0.00091496
276,2299.41,0.53776,0.27613,0.77601,0.99693,1,0.9922,0.86692,0.62186,0.31089,0.79962,0.000911,0.000911,0.000911
277,2307.64,0.5409,0.27668,0.77934,0.99692,1,0.9922,0.86866,0.60063,0.32163,0.7973,0.00090704,0.00090704,0.00090704
278,2316.12,0.54924,0.27845,0.77821,0.99711,1,0.99217,0.8679,0.59779,0.31585,0.79789,0.00090308,0.00090308,0.00090308
279,2324.41,0.5654,0.27944,0.77923,0.99695,1,0.99225,0.86981,0.60033,0.31037,0.7963,0.00089912,0.00089912,0.00089912
280,2332.64,0.56069,0.28731,0.78367,0.99693,1,0.99228,0.86933,0.60412,0.31775,0.79779,0.00089516,0.00089516,0.00089516
281,2340.98,0.52995,0.26879,0.78297,0.99711,1,0.99214,0.86574,0.59974,0.31528,0.79725,0.0008912,0.0008912,0.0008912
282,2349.39,0.54602,0.27484,0.77894,0.99692,1,0.99212,0.87213,0.59849,0.30017,0.79652,0.00088724,0.00088724,0.00088724
283,2357.65,0.54638,0.27984,0.77138,0.99692,1,0.99214,0.86874,0.59437,0.30404,0.79744,0.00088328,0.00088328,0.00088328
284,2365.93,0.54493,0.27473,0.78659,0.99691,1,0.99217,0.86821,0.6012,0.31164,0.79879,0.00087932,0.00087932,0.00087932
285,2374.14,0.55563,0.28074,0.77919,0.99689,1,0.99217,0.87009,0.59398,0.30568,0.79835,0.00087536,0.00087536,0.00087536
286,2382.58,0.55798,0.27514,0.7831,0.9969,1,0.99223,0.86801,0.60536,0.30485,0.79694,0.0008714,0.0008714,0.0008714
287,2390.78,0.55304,0.28085,0.78208,0.99692,1,0.99231,0.86934,0.61084,0.31423,0.79627,0.00086744,0.00086744,0.00086744
288,2398.99,0.55236,0.27851,0.7873,0.99696,1,0.99228,0.86567,0.60882,0.31093,0.79791,0.00086348,0.00086348,0.00086348
289,2407.42,0.54181,0.27157,0.78326,0.99693,1,0.99225,0.86912,0.60527,0.30687,0.79771,0.00085952,0.00085952,0.00085952
290,2415.73,0.5605,0.27216,0.77926,0.99693,1,0.99237,0.8722,0.61472,0.31504,0.79751,0.00085556,0.00085556,0.00085556
291,2424,0.56233,0.27635,0.77273,0.99694,1,0.99246,0.87618,0.59359,0.31665,0.79564,0.0008516,0.0008516,0.0008516
292,2432.21,0.55858,0.27245,0.79067,0.99692,1,0.99214,0.87195,0.59649,0.31615,0.79671,0.00084764,0.00084764,0.00084764
293,2440.63,0.54388,0.27144,0.77989,0.99694,1,0.99214,0.87309,0.59878,0.3052,0.79765,0.00084368,0.00084368,0.00084368
294,2448.9,0.54319,0.27559,0.7657,0.99711,1,0.9922,0.87006,0.60132,0.30919,0.79701,0.00083972,0.00083972,0.00083972
295,2457.15,0.52626,0.27146,0.77502,0.99692,1,0.99214,0.87121,0.60276,0.31396,0.7979,0.00083576,0.00083576,0.00083576
296,2465.49,0.54084,0.26872,0.77918,0.99711,1,0.9922,0.86666,0.60717,0.30445,0.7982,0.0008318,0.0008318,0.0008318
297,2473.84,0.54595,0.27175,0.78159,0.99691,1,0.99214,0.87345,0.60586,0.31485,0.79729,0.00082784,0.00082784,0.00082784
298,2482.05,0.55175,0.27104,0.77825,0.99691,1,0.99214,0.86509,0.62188,0.32874,0.79683,0.00082388,0.00082388,0.00082388
299,2490.3,0.53474,0.26585,0.77711,0.9969,1,0.99231,0.87725,0.5977,0.30735,0.79548,0.00081992,0.00081992,0.00081992
300,2498.73,0.54576,0.27038,0.78288,0.99691,1,0.99228,0.86861,0.61249,0.3039,0.79738,0.00081596,0.00081596,0.00081596
301,2506.89,0.54203,0.27386,0.77588,0.99693,1,0.99246,0.87655,0.59976,0.30161,0.7966,0.000812,0.000812,0.000812
302,2515.14,0.53626,0.27268,0.77574,0.99693,1,0.99237,0.87273,0.58521,0.30222,0.79639,0.00080804,0.00080804,0.00080804
303,2523.31,0.54362,0.26962,0.7798,0.99693,1,0.99237,0.86567,0.60522,0.31945,0.79705,0.00080408,0.00080408,0.00080408
304,2531.73,0.54239,0.27241,0.77912,0.99692,1,0.99231,0.87149,0.6089,0.31876,0.79703,0.00080012,0.00080012,0.00080012
305,2540.05,0.54518,0.2689,0.77893,0.99694,1,0.99234,0.86484,0.60747,0.31931,0.79826,0.00079616,0.00079616,0.00079616
306,2548.31,0.54197,0.26474,0.78401,0.99696,1,0.99246,0.87136,0.61535,0.32737,0.79736,0.0007922,0.0007922,0.0007922
307,2556.71,0.5208,0.25568,0.7731,0.99697,1,0.99243,0.86472,0.62167,0.32715,0.79833,0.00078824,0.00078824,0.00078824
308,2564.98,0.5419,0.2714,0.77751,0.99694,1,0.99228,0.87149,0.60881,0.31638,0.79795,0.00078428,0.00078428,0.00078428
309,2573.27,0.53676,0.26589,0.78462,0.99693,1,0.99223,0.8674,0.61314,0.31478,0.79706,0.00078032,0.00078032,0.00078032
310,2581.73,0.53182,0.25974,0.78186,0.99693,1,0.99237,0.87046,0.59622,0.30348,0.79738,0.00077636,0.00077636,0.00077636
311,2589.91,0.54172,0.26975,0.78092,0.99692,1,0.99225,0.86983,0.60556,0.2987,0.79721,0.0007724,0.0007724,0.0007724
312,2598.16,0.53373,0.27355,0.78079,0.99691,1,0.99217,0.87067,0.60558,0.31747,0.79623,0.00076844,0.00076844,0.00076844
313,2606.4,0.54315,0.26962,0.78152,0.99696,1,0.99225,0.8751,0.60006,0.30592,0.79673,0.00076448,0.00076448,0.00076448
314,2614.82,0.53441,0.26908,0.77963,0.99696,1,0.99217,0.87624,0.60142,0.29931,0.79725,0.00076052,0.00076052,0.00076052
315,2623.05,0.53641,0.26644,0.78612,0.99692,1,0.99217,0.87162,0.59641,0.28989,0.79639,0.00075656,0.00075656,0.00075656
316,2631.29,0.53694,0.27018,0.78122,0.99696,1,0.99225,0.8696,0.60189,0.30869,0.7974,0.0007526,0.0007526,0.0007526
317,2639.55,0.54337,0.26919,0.77941,0.99692,1,0.99217,0.86662,0.60705,0.29648,0.79828,0.00074864,0.00074864,0.00074864
318,2647.97,0.52247,0.26354,0.78108,0.99693,1,0.99228,0.86929,0.60263,0.30885,0.7959,0.00074468,0.00074468,0.00074468
319,2656.14,0.55513,0.27034,0.78279,0.99692,1,0.99234,0.88055,0.58707,0.30097,0.79671,0.00074072,0.00074072,0.00074072
320,2664.39,0.54806,0.27059,0.77982,0.99691,1,0.99223,0.87148,0.59362,0.30876,0.79761,0.00073676,0.00073676,0.00073676
321,2672.76,0.5165,0.26139,0.77859,0.99692,1,0.99225,0.86781,0.60158,0.30471,0.79823,0.0007328,0.0007328,0.0007328
322,2681.01,0.55121,0.26909,0.77899,0.99692,1,0.99246,0.87014,0.61458,0.30171,0.79827,0.00072884,0.00072884,0.00072884
323,2689.3,0.56148,0.2732,0.78244,0.99692,1,0.99237,0.87039,0.60202,0.30302,0.79708,0.00072488,0.00072488,0.00072488
324,2697.75,0.52414,0.26126,0.77784,0.99693,1,0.99234,0.8733,0.58992,0.29257,0.79697,0.00072092,0.00072092,0.00072092
325,2706.1,0.54505,0.27309,0.77538,0.99694,1,0.99217,0.8713,0.58765,0.29012,0.79707,0.00071696,0.00071696,0.00071696
326,2714.39,0.52682,0.2696,0.77997,0.99692,1,0.99212,0.86863,0.59608,0.30501,0.7965,0.000713,0.000713,0.000713
327,2722.82,0.5618,0.27469,0.77502,0.99691,1,0.9922,0.86958,0.59864,0.30798,0.79614,0.00070904,0.00070904,0.00070904
328,2731.06,0.52481,0.26516,0.78033,0.99693,1,0.99246,0.86804,0.59891,0.3119,0.79584,0.00070508,0.00070508,0.00070508
329,2739.38,0.53793,0.26948,0.77761,0.99693,1,0.99243,0.87074,0.60312,0.30732,0.79674,0.00070112,0.00070112,0.00070112
330,2747.7,0.54486,0.2714,0.77734,0.99693,1,0.99249,0.87788,0.59397,0.29829,0.796,0.00069716,0.00069716,0.00069716
331,2756.13,0.5437,0.27475,0.78099,0.99696,1,0.99243,0.87405,0.58649,0.29994,0.79574,0.0006932,0.0006932,0.0006932
332,2764.47,0.52847,0.26938,0.77822,0.99703,1,0.9924,0.87227,0.59431,0.3056,0.79393,0.00068924,0.00068924,0.00068924
333,2772.68,0.52824,0.2593,0.779,0.99706,1,0.9924,0.87518,0.58605,0.30515,0.79366,0.00068528,0.00068528,0.00068528
334,2780.96,0.51935,0.25824,0.77624,0.99709,1,0.99246,0.8747,0.59319,0.30069,0.79523,0.00068132,0.00068132,0.00068132
335,2789.32,0.52403,0.26391,0.76947,0.997,1,0.99246,0.8694,0.59338,0.30304,0.79527,0.00067736,0.00067736,0.00067736
336,2797.42,0.53804,0.26555,0.78131,0.99696,1,0.99217,0.87,0.58159,0.30371,0.7948,0.0006734,0.0006734,0.0006734
337,2805.55,0.52549,0.25783,0.78637,0.99695,1,0.99212,0.86998,0.58405,0.30408,0.7958,0.00066944,0.00066944,0.00066944
338,2813.64,0.5151,0.2579,0.77616,0.99694,1,0.99214,0.87058,0.5927,0.30409,0.79559,0.00066548,0.00066548,0.00066548
339,2821.89,0.50846,0.25089,0.78604,0.99693,1,0.99214,0.86459,0.60078,0.30836,0.79602,0.00066152,0.00066152,0.00066152
340,2830.04,0.51851,0.25507,0.78385,0.997,1,0.99234,0.87286,0.59188,0.30253,0.79614,0.00065756,0.00065756,0.00065756
341,2838.09,0.54538,0.26275,0.77865,0.99711,0.99998,0.99246,0.87195,0.59188,0.29989,0.79661,0.0006536,0.0006536,0.0006536
342,2846.19,0.52768,0.25503,0.77922,0.99711,0.99997,0.99231,0.8644,0.60232,0.30053,0.79693,0.00064964,0.00064964,0.00064964
343,2854.55,0.53577,0.26388,0.77474,0.99704,1,0.99234,0.87231,0.59319,0.30058,0.79586,0.00064568,0.00064568,0.00064568
344,2862.65,0.51515,0.25629,0.78032,0.99701,1,0.99237,0.871,0.58504,0.29775,0.79562,0.00064172,0.00064172,0.00064172
345,2870.8,0.51193,0.25278,0.78135,0.99699,1,0.99234,0.86881,0.59657,0.31372,0.79571,0.00063776,0.00063776,0.00063776
346,2878.88,0.52502,0.25613,0.78306,0.997,1,0.99237,0.87059,0.59588,0.31311,0.79445,0.0006338,0.0006338,0.0006338
347,2887.16,0.5214,0.25769,0.77766,0.99701,1,0.99234,0.87489,0.5919,0.29861,0.79549,0.00062984,0.00062984,0.00062984
348,2895.33,0.51949,0.25732,0.77868,0.99701,1,0.99223,0.86745,0.59662,0.29557,0.79631,0.00062588,0.00062588,0.00062588
349,2903.36,0.51532,0.25919,0.77783,0.99695,1,0.99217,0.87419,0.58059,0.29669,0.79542,0.00062192,0.00062192,0.00062192
350,2911.43,0.52776,0.26581,0.77677,0.99695,1,0.9922,0.86728,0.59447,0.30971,0.79486,0.00061796,0.00061796,0.00061796
351,2919.63,0.50435,0.25789,0.77545,0.99696,1,0.9922,0.8694,0.59712,0.30459,0.7969,0.000614,0.000614,0.000614
352,2927.67,0.52594,0.26159,0.78073,0.99695,1,0.99214,0.86986,0.58871,0.31524,0.79589,0.00061004,0.00061004,0.00061004
353,2935.78,0.52059,0.25867,0.78404,0.99695,1,0.99217,0.8716,0.58442,0.30552,0.79529,0.00060608,0.00060608,0.00060608
354,2944.01,0.51759,0.26057,0.77793,0.99695,1,0.99214,0.87229,0.59343,0.30534,0.79631,0.00060212,0.00060212,0.00060212
355,2952.11,0.52612,0.25358,0.78632,0.99695,1,0.99214,0.87499,0.58363,0.30381,0.79574,0.00059816,0.00059816,0.00059816
356,2960.3,0.53205,0.25916,0.78441,0.99692,1,0.9922,0.87374,0.58851,0.31152,0.79445,0.0005942,0.0005942,0.0005942
357,2968.46,0.52584,0.26036,0.7764,0.99693,1,0.99243,0.87571,0.58413,0.29852,0.79627,0.00059024,0.00059024,0.00059024
358,2976.82,0.51594,0.25646,0.78723,0.99694,1,0.99246,0.87502,0.58018,0.29781,0.79735,0.00058628,0.00058628,0.00058628
359,2984.95,0.52909,0.26208,0.77846,0.99694,1,0.99225,0.87132,0.58566,0.29763,0.79698,0.00058232,0.00058232,0.00058232
360,2993.1,0.5136,0.25795,0.77135,0.99694,1,0.9922,0.87435,0.58495,0.29898,0.7972,0.00057836,0.00057836,0.00057836
361,3001.37,0.51795,0.25532,0.7794,0.99693,1,0.9922,0.87192,0.58634,0.31339,0.79576,0.0005744,0.0005744,0.0005744
362,3009.49,0.52271,0.25995,0.78066,0.99693,1,0.99237,0.86798,0.58437,0.29784,0.79686,0.00057044,0.00057044,0.00057044
363,3017.61,0.52175,0.26469,0.77361,0.99695,1,0.99231,0.86996,0.58592,0.30728,0.79615,0.00056648,0.00056648,0.00056648
364,3025.71,0.53914,0.26475,0.76766,0.99694,1,0.99217,0.86191,0.60619,0.32632,0.79603,0.00056252,0.00056252,0.00056252
365,3033.9,0.51053,0.2595,0.77832,0.99693,1,0.99214,0.86734,0.59682,0.31447,0.79613,0.00055856,0.00055856,0.00055856
366,3042.02,0.50822,0.25389,0.77783,0.99694,1,0.99217,0.86807,0.59197,0.30399,0.79627,0.0005546,0.0005546,0.0005546
367,3050.1,0.51747,0.25657,0.77938,0.99695,1,0.99225,0.86979,0.59783,0.30171,0.79759,0.00055064,0.00055064,0.00055064
368,3058.17,0.51536,0.26115,0.76633,0.99694,1,0.99234,0.87483,0.59602,0.29834,0.79715,0.00054668,0.00054668,0.00054668
369,3066.38,0.50156,0.25622,0.77648,0.99694,1,0.9924,0.87286,0.59245,0.30586,0.79567,0.00054272,0.00054272,0.00054272
370,3074.47,0.50025,0.25437,0.78081,0.99693,1,0.99249,0.87683,0.57948,0.30277,0.79547,0.00053876,0.00053876,0.00053876
371,3082.61,0.51445,0.25907,0.76987,0.99692,1,0.99249,0.8731,0.58296,0.30821,0.79524,0.0005348,0.0005348,0.0005348
372,3091.64,0.51957,0.2503,0.78587,0.99693,1,0.99237,0.87162,0.59447,0.30277,0.79564,0.00053084,0.00053084,0.00053084
373,3099.93,0.52525,0.25526,0.77794,0.99692,1,0.99231,0.86982,0.59346,0.31361,0.79555,0.00052688,0.00052688,0.00052688
374,3108.06,0.50277,0.25411,0.77031,0.99694,1,0.9922,0.86759,0.5864,0.30693,0.79618,0.00052292,0.00052292,0.00052292
375,3116.32,0.52005,0.25499,0.78107,0.99694,1,0.99217,0.86873,0.58379,0.30552,0.79552,0.00051896,0.00051896,0.00051896
376,3124.51,0.50529,0.24966,0.78446,0.99692,1,0.99251,0.87017,0.58731,0.30494,0.79638,0.000515,0.000515,0.000515
377,3132.97,0.5116,0.25063,0.77388,0.99692,1,0.99237,0.86792,0.59321,0.30617,0.79687,0.00051104,0.00051104,0.00051104
378,3141.24,0.51521,0.25298,0.78044,0.99694,1,0.99223,0.87534,0.58444,0.30109,0.79605,0.00050708,0.00050708,0.00050708
379,3149.47,0.49515,0.24608,0.77908,0.99694,1,0.99225,0.8723,0.58622,0.29476,0.7969,0.00050312,0.00050312,0.00050312
380,3157.74,0.51578,0.25397,0.78119,0.99692,1,0.9922,0.86941,0.59471,0.29559,0.79653,0.00049916,0.00049916,0.00049916
381,3166.16,0.52082,0.25237,0.78068,0.99692,1,0.99225,0.86855,0.59701,0.29844,0.7964,0.0004952,0.0004952,0.0004952
