epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,39.6611,0.58718,0.45843,0.89442,0.97024,0.95729,0.995,0.84481,0.61424,0.44342,0.89978,0.00087875,0.00087875,0.00087875
62,40.2676,0.60792,0.47155,0.8941,0.91587,0.94695,0.99088,0.84663,0.61326,0.52015,0.90781,0.000872563,0.000872563,0.000872563
63,40.9618,0.57963,0.45081,0.86925,0.91587,0.94695,0.99088,0.84663,0.61326,0.52015,0.90781,0.000866375,0.000866375,0.000866375
64,41.5582,0.58649,0.45327,0.89776,0.974,0.93848,0.99267,0.85151,0.64137,0.49346,0.92655,0.000860188,0.000860188,0.000860188
65,42.1565,0.57043,0.40468,0.92361,0.974,0.93848,0.99267,0.85151,0.64137,0.49346,0.92655,0.000854,0.000854,0.000854
66,42.7467,0.61283,0.50807,0.86959,0.97149,0.92277,0.99014,0.82825,0.66519,0.5202,0.94807,0.000847813,0.000847813,0.000847813
67,43.3312,0.53757,0.40551,0.88661,0.97149,0.92277,0.99014,0.82825,0.66519,0.5202,0.94807,0.000841625,0.000841625,0.000841625
68,43.9408,0.58878,0.41964,0.85112,0.95502,0.93253,0.995,0.84122,0.64824,0.52259,0.94284,0.000835438,0.000835438,0.000835438
69,44.5328,0.59435,0.42729,0.96123,0.95502,0.93253,0.995,0.84122,0.64824,0.52259,0.94284,0.00082925,0.00082925,0.00082925
70,45.1609,0.56121,0.3973,0.88596,0.96417,0.97172,0.995,0.84817,0.62529,0.44374,0.93061,0.000823063,0.000823063,0.000823063
71,45.7587,0.55811,0.36805,0.8686,0.96417,0.97172,0.995,0.84817,0.62529,0.44374,0.93061,0.000816875,0.000816875,0.000816875
72,46.3775,0.52372,0.36638,0.87925,0.97562,1,0.995,0.86015,0.62722,0.36051,0.92827,0.000810688,0.000810688,0.000810688
73,46.975,0.543,0.39649,0.92628,0.97562,1,0.995,0.86015,0.62722,0.36051,0.92827,0.0008045,0.0008045,0.0008045
74,47.6862,0.57215,0.40191,0.8905,0.96343,1,0.9895,0.8585,0.60884,0.33501,0.9066,0.000798313,0.000798313,0.000798313
75,48.2696,0.55837,0.40273,0.91415,0.96343,1,0.9895,0.8585,0.60884,0.33501,0.9066,0.000792125,0.000792125,0.000792125
76,48.861,0.53134,0.37061,0.87956,0.96663,1,0.99225,0.8687,0.58392,0.32149,0.89564,0.000785938,0.000785938,0.000785938
77,49.4807,0.54872,0.34379,0.88332,0.96663,1,0.99225,0.8687,0.58392,0.32149,0.89564,0.00077975,0.00077975,0.00077975
78,50.116,0.50665,0.37078,0.87313,0.96574,1,0.99225,0.86815,0.601,0.34036,0.9113,0.000773563,0.000773563,0.000773563
79,50.7772,0.5722,0.37593,0.88082,0.96574,1,0.99225,0.86815,0.601,0.34036,0.9113,0.000767375,0.000767375,0.000767375
80,51.4114,0.55906,0.39161,0.93226,0.96022,0.99957,0.99225,0.85465,0.63869,0.35043,0.92492,0.000761188,0.000761188,0.000761188
81,51.9937,0.53717,0.37794,0.87932,0.96022,0.99957,0.99225,0.85465,0.63869,0.35043,0.92492,0.000755,0.000755,0.000755
82,52.5987,0.51953,0.3881,0.86034,0.98522,1,0.995,0.86464,0.62585,0.32431,0.92003,0.000748813,0.000748813,0.000748813
83,53.1718,0.54198,0.35744,0.87583,0.98522,1,0.995,0.86464,0.62585,0.32431,0.92003,0.000742625,0.000742625,0.000742625
84,53.7666,0.55987,0.35078,0.91934,0.98794,0.9998,0.995,0.86195,0.61969,0.32157,0.91637,0.000736438,0.000736438,0.000736438
85,54.4737,0.51913,0.3547,0.89688,0.98794,0.9998,0.995,0.86195,0.61969,0.32157,0.91637,0.00073025,0.00073025,0.00073025
86,55.0858,0.54019,0.43378,0.87682,0.98202,0.99679,0.995,0.8377,0.6755,0.34944,0.94068,0.000724062,0.000724062,0.000724062
87,55.7175,0.49619,0.34763,0.88546,0.98202,0.99679,0.995,0.8377,0.6755,0.34944,0.94068,0.000717875,0.000717875,0.000717875
88,56.3658,0.5078,0.34082,0.81777,0.9897,1,0.995,0.84968,0.63295,0.31083,0.93523,0.000711687,0.000711687,0.000711687
89,56.9872,0.53988,0.38188,0.89952,0.9897,1,0.995,0.84968,0.63295,0.31083,0.93523,0.0007055,0.0007055,0.0007055
90,57.6412,0.49504,0.34173,0.89239,0.99383,1,0.995,0.85672,0.60071,0.3133,0.91879,0.000699312,0.000699312,0.000699312
91,58.2812,0.52243,0.36561,0.88099,0.99383,1,0.995,0.85672,0.60071,0.3133,0.91879,0.000693125,0.000693125,0.000693125
92,58.95,0.48564,0.32499,0.84987,0.992,1,0.995,0.85769,0.57634,0.31084,0.90739,0.000686937,0.000686937,0.000686937
93,59.5728,0.508,0.32563,0.86688,0.992,1,0.995,0.85769,0.57634,0.31084,0.90739,0.00068075,0.00068075,0.00068075
94,60.2208,0.50722,0.3336,0.85372,0.99202,1,0.995,0.85544,0.58477,0.31034,0.91759,0.000674562,0.000674562,0.000674562
95,60.8615,0.55887,0.43566,0.88565,0.99202,1,0.995,0.85544,0.58477,0.31034,0.91759,0.000668375,0.000668375,0.000668375
96,61.6046,0.44684,0.31028,0.83875,0.99054,0.9981,0.995,0.86701,0.57653,0.30823,0.91248,0.000662188,0.000662188,0.000662188
97,62.2368,0.55491,0.42258,0.91769,0.99054,0.9981,0.995,0.86701,0.57653,0.30823,0.91248,0.000656,0.000656,0.000656
98,62.8841,0.51689,0.37274,0.90202,0.98821,0.99623,0.995,0.88355,0.58443,0.31263,0.90527,0.000649813,0.000649813,0.000649813
99,63.5751,0.51029,0.36219,0.90109,0.98821,0.99623,0.995,0.88355,0.58443,0.31263,0.90527,0.000643625,0.000643625,0.000643625
100,64.2829,0.5095,0.34763,0.89457,0.99203,0.98993,0.995,0.88152,0.58613,0.31993,0.90808,0.000637437,0.000637437,0.000637437
101,64.9832,0.47929,0.33703,0.85264,0.99203,0.98993,0.995,0.88152,0.58613,0.31993,0.90808,0.00063125,0.00063125,0.00063125
102,65.6468,0.53637,0.37392,0.8915,0.98966,0.99509,0.995,0.87386,0.58682,0.31812,0.91833,0.000625062,0.000625062,0.000625062
103,66.2634,0.46393,0.32629,0.85489,0.98966,0.99509,0.995,0.87386,0.58682,0.31812,0.91833,0.000618875,0.000618875,0.000618875
104,66.931,0.48847,0.3388,0.88663,0.98978,0.98966,0.995,0.87287,0.59072,0.31238,0.9177,0.000612687,0.000612687,0.000612687
105,67.553,0.48536,0.31275,0.87247,0.98978,0.98966,0.995,0.87287,0.59072,0.31238,0.9177,0.0006065,0.0006065,0.0006065
106,68.3188,0.47627,0.33207,0.89798,0.98737,0.9957,0.995,0.87012,0.59324,0.30072,0.91082,0.000600313,0.000600313,0.000600313
107,68.9613,0.52591,0.37279,0.83975,0.98737,0.9957,0.995,0.87012,0.59324,0.30072,0.91082,0.000594125,0.000594125,0.000594125
108,69.6491,0.51029,0.35763,0.87505,0.98925,0.99642,0.995,0.88119,0.59136,0.30079,0.90487,0.000587938,0.000587938,0.000587938
109,70.3303,0.50718,0.31318,0.87311,0.98925,0.99642,0.995,0.88119,0.59136,0.30079,0.90487,0.00058175,0.00058175,0.00058175
110,71.0402,0.52445,0.36578,0.87762,0.99139,0.98875,0.995,0.87554,0.58386,0.30887,0.90893,0.000575563,0.000575563,0.000575563
111,71.7312,0.48847,0.34654,0.84491,0.99139,0.98875,0.995,0.87554,0.58386,0.30887,0.90893,0.000569375,0.000569375,0.000569375
112,72.4156,0.4849,0.31253,0.86927,0.98599,0.99171,0.995,0.85995,0.61239,0.30332,0.9225,0.000563187,0.000563187,0.000563187
113,73.0633,0.46275,0.34036,0.87525,0.98599,0.99171,0.995,0.85995,0.61239,0.30332,0.9225,0.000557,0.000557,0.000557
114,73.7176,0.44571,0.32186,0.87013,0.99117,0.98494,0.995,0.85735,0.67995,0.31545,0.94845,0.000550813,0.000550813,0.000550813
115,74.4072,0.49208,0.33524,0.87016,0.99117,0.98494,0.995,0.85735,0.67995,0.31545,0.94845,0.000544625,0.000544625,0.000544625
116,75.0835,0.47578,0.32946,0.87295,0.99122,1,0.995,0.86519,0.66001,0.29797,0.93384,0.000538438,0.000538438,0.000538438
117,75.883,0.51426,0.33423,0.85147,0.99122,1,0.995,0.86519,0.66001,0.29797,0.93384,0.00053225,0.00053225,0.00053225
118,76.6049,0.51473,0.31863,0.86751,0.9917,1,0.995,0.87632,0.60856,0.29904,0.91424,0.000526063,0.000526063,0.000526063
119,77.2832,0.44901,0.32351,0.86016,0.9917,1,0.995,0.87632,0.60856,0.29904,0.91424,0.000519875,0.000519875,0.000519875
120,77.983,0.44407,0.28946,0.85883,0.99116,1,0.995,0.86863,0.60383,0.29579,0.9207,0.000513688,0.000513688,0.000513688
